,Tweets,len,ID,Date,Source,Likes,RT
2020-05-03 16:21:41,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:20:31,"b""RT @Sangini_teri: \xe0\xa4\x95\xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\xb0, \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa5\x80, \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb5 \xe0\xa4\xa0\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xaf\xe0\xa5\x87, \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa0\xe0\xa5\x8c\xe0\xa4\xb0 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x93\n\xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82, \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb2\xe0\xa5\x82\xe0\xa4\x9f\xe0\xa5\x8b \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\x93\xe0\xa5\xa4\nLord Kabir says those who don't worship Him,\xe2\x80\xa6"""
2020-05-03 16:19:46,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:19:00,"b'RT @DrShaanemeet: #coronavirusindia #Covid19India             Quote of d day   ; \xe2\x80\x9cThe Virus  doesn\xe2\x80\x99t move , People move it , we stop moving\xe2\x80\xa6'"
2020-05-03 16:18:32,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:18:28,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:18:23,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:17:31,b'Well said .do you mind answering to this for people @PMOIndia @AmitShah #coronavirusindia #CoronaVirusUpdates https://t.co/DXZP8tEXPz'
2020-05-03 16:16:46,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:16:30,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:15:11,b'#Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 16:15:06,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:15:04,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:13:37,"b""RT @PrathyushaMaha2: @TheDeverakonda I'm happy to say,We Second year Engineering Students from our class collectively Contributed  small am\xe2\x80\xa6"""
2020-05-03 16:13:31,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:12:42,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:12:13,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:12:11,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:11:42,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:11:06,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:10:23,"b'RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home\n\nWish the same co\xe2\x80\xa6'"
2020-05-03 16:10:09,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:10:07,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:09:58,b'Delhi Metro observes 26th Foundation Day\n#delhimetro #DMRC #FoundationDay #ManguSingh @OfficialDMRC\xe2\x80\xa6 https://t.co/hGAX6qoICI'
2020-05-03 16:09:47,b'RT @SoomitaKar: Now the spurt in coronavirus infections has started. #India was a few weeks behind Europe as predicted. And with #lockdown\xe2\x80\xa6'
2020-05-03 16:08:21,"b""RT @steve_hanke: #Modi's #LockdownWithoutPlan has caused #Unemployment in #India to soar. For the more than 1 in 8 Indians living in extrem\xe2\x80\xa6"""
2020-05-03 16:08:13,b'Ministers praise Armed Forces\xe2\x80\x99 felicitation\n#CoronaWarriors #CoronaWarriorsIndia #IndianArmedForces #indianairforce\xe2\x80\xa6 https://t.co/KMhhFE9Dng'
2020-05-03 16:07:38,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:07:17,"b'RT @rameshlaus: #Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:07:03,"b'#Maharashtra \n\nNew cases - 678\n\nTotal cases - 12,974 \n\n#CoronavirusIndia'"
2020-05-03 16:06:50,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:06:46,"b""RT @steve_hanke: #Modi's #LockdownWithoutPlan has caused #Unemployment in #India to soar. For the more than 1 in 8 Indians living in extrem\xe2\x80\xa6"""
2020-05-03 16:06:29,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:06:23,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:06:19,"b'RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home\n\nWish the same co\xe2\x80\xa6'"
2020-05-03 16:05:58,"b""Children should be allowed for 2 hrs in society premises or play ground area.\n@OfficeofUT @CMOMaharashtra \n\nIt's ad\xe2\x80\xa6 https://t.co/t92tuXp4RH"""
2020-05-03 16:05:39,"b'#Telangana New cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:05:00,"b'RT @rameshlaus: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 16:04:51,"b'#coronavirusindia Covid-19 tally in India crossed the 40,000 mark on Sunday reaching 40,263 with 1,306 fatalities.\xe2\x80\xa6 https://t.co/li4VHua4jV'"
2020-05-03 16:03:46,"b""RT @BloombergQuint: The Indian armed forces showered petals over hospitals across the country to pay tribute to '#coronavirus warriors'. \n#\xe2\x80\xa6"""
2020-05-03 16:03:12,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:03:09,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:03:07,"b'RT @rameshlaus: #Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:03:07,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 16:02:34,b'Migrants stranded in Haryana to be sent home: Khattar\n#Chandigarh #Haryana #government #ChiefMinister\xe2\x80\xa6 https://t.co/wiMIpU6nOK'
2020-05-03 16:02:33,b'First time in TS the active cases are less than recovered cases.\n#coronavirusindia https://t.co/xZWU8yjgmE'
2020-05-03 16:02:25,"b'#Telangana\n\nNew cases - 21\n\nActive cases - 508\n\nTotal cases - 1,082\n\n#CoronavirusIndia'"
2020-05-03 16:02:07,"b'#coronavirusindia Kerala reported no new positive cases. One person has recovered, taking the number of active case\xe2\x80\xa6 https://t.co/vwgtsEiZYi'"
2020-05-03 16:01:50,"b'RT @rameshlaus: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 16:01:49,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 16:01:13,"b'#BREAKING:\n\nHuge spike in #Punjab\n\nNew cases - 331\n\nTotal cases - 1,102 \n\n#CoronavirusIndia'"
2020-05-03 16:01:02,b'RT @rameshlaus: #Karnataka \n\nNew cases - 13\n\nTotal cases - 614 \n\n#CoronavirusIndia'
2020-05-03 16:00:59,"b'Official - Ministry of Health (May 3rd, 5:00 PM)\n\n#CoronavirusIndia Cases\n\nActive - 28,070 \n\nRecovered - 10,887 \n\nD\xe2\x80\xa6 https://t.co/yA1Fodafaj'"
2020-05-03 16:00:36,b'Sudden #VAT hike increased #petrol and #diesel price. Justification needed rather than information! #lockdown #TamilNadu #coronavirusindia'
2020-05-03 16:00:05,b'RT @MusafirNamah: #coronavirusindia Commercial passenger flights at Delhi\xe2\x80\x99s IGI Airport will resume operations from Terminal 3 after the lo\xe2\x80\xa6'
2020-05-03 16:00:05,b'RT @MusafirNamah: #coronavirusindia #Gujarat Gujarat government on Sunday announced some relaxations in areas falling orange and green zone\xe2\x80\xa6'
2020-05-03 15:59:21,b'RT @SravanTalks: 21 new COVID__19 cases reported in Telangana today.\n\nTotal cases 1082\nDischarged 545\nDeath 29\nActive 508\n\nGreater Hyderaba\xe2\x80\xa6'
2020-05-03 15:59:15,b'#coronavirusindia Commercial passenger flights at Delhi\xe2\x80\x99s IGI Airport will resume operations from Terminal 3 after\xe2\x80\xa6 https://t.co/YWzT7xkoCe'
2020-05-03 15:58:08,b'RT @SravanTalks: 21 new COVID__19 cases reported in Telangana today.\n\nTotal cases 1082\nDischarged 545\nDeath 29\nActive 508\n\nGreater Hyderaba\xe2\x80\xa6'
2020-05-03 15:57:51,b'RT @SravanTalks: 21 new COVID__19 cases reported in Telangana today.\n\nTotal cases 1082\nDischarged 545\nDeath 29\nActive 508\n\nGreater Hyderaba\xe2\x80\xa6'
2020-05-03 15:57:50,"b'RT @OfficialMSGfc: People from Dera Sacha Sauda, kalyan Nagar, Sirsa are helping the needy people there by arranging the noon and night mea\xe2\x80\xa6'"
2020-05-03 15:57:37,b'RT @malikprashant: 80\n350\n900\n3000\n7500\n15000 \n26000\n40000\nlast 8 weekly count of India.\n60K next weekend?\n\n#coronavirusindia #StayHome #St\xe2\x80\xa6'
2020-05-03 15:57:31,b'#coronavirusindia #Gujarat Gujarat government on Sunday announced some relaxations in areas falling orange and gree\xe2\x80\xa6 https://t.co/2Oa1d4PXBa'
2020-05-03 15:56:57,b'#coronavirusindia #Gujarat Lockdown will be strictly implemented in municipal corporation areas of #Ahmedabad\xe2\x80\xa6 https://t.co/WmL9fDi2kJ'
2020-05-03 15:56:30,"b'RT @rameshlaus: #BREAKING:\n\nHuge spike in #Punjab\n\nNew cases - 331\n\nTotal cases - 1,102 \n\n#CoronavirusIndia'"
2020-05-03 15:55:45,b'21 new COVID__19 cases reported in Telangana today.\n\nTotal cases 1082\nDischarged 545\nDeath 29\nActive 508\n\nGreater H\xe2\x80\xa6 https://t.co/3DEYstkhD4'
2020-05-03 15:55:14,"b'RT @rameshlaus: #BREAKING:\n\nHuge spike in #Punjab\n\nNew cases - 331\n\nTotal cases - 1,102 \n\n#CoronavirusIndia'"
2020-05-03 15:55:06,b'#coronavirusindia Gujarat government on Sunday said that the COVID-19 lockdown will be strictly implemented in six\xe2\x80\xa6 https://t.co/LLdbxfd66E'
2020-05-03 15:52:14,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 15:51:29,b'#coronavirusindia A lane in Chaman Vihar Colony of #Niranjanpur area in Dehradun was sealed after a person tested p\xe2\x80\xa6 https://t.co/EzIEf1BVID'
2020-05-03 15:50:39,"b'RT @chintu002: 21 new corona positive cases in #Telangana \nGHMC - 20, Jagityala - 1\nTotal discharged - 545\nTotal active cases - 508\nTotal c\xe2\x80\xa6'"
2020-05-03 15:50:15,"b'RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home\n\nWish the same co\xe2\x80\xa6'"
2020-05-03 15:50:00,"b""RT @PrathyushaMaha2: @TheDeverakonda I'm happy to say,We Second year Engineering Students from our class collectively Contributed  small am\xe2\x80\xa6"""
2020-05-03 15:49:26,"b'RT @chintu002: 21 new corona positive cases in #Telangana \nGHMC - 20, Jagityala - 1\nTotal discharged - 545\nTotal active cases - 508\nTotal c\xe2\x80\xa6'"
2020-05-03 15:49:10,"b'#coronavirusindia Maharashtra govt announced that shops selling non-essential commodities, including liquor, will b\xe2\x80\xa6 https://t.co/oEw2Kj9kys'"
2020-05-03 15:48:53,"b""RT @PrathyushaMaha2: @TheDeverakonda I'm happy to say,We Second year Engineering Students from our class collectively Contributed  small am\xe2\x80\xa6"""
2020-05-03 15:48:18,"b'21 new corona positive cases in #Telangana \nGHMC - 20, Jagityala - 1\nTotal discharged - 545\nTotal active cases - 50\xe2\x80\xa6 https://t.co/Wj0Il2Uwdw'"
2020-05-03 15:47:21,"b'RT @OfficialMSGfc: People from Dera Sacha Sauda, kalyan Nagar, Sirsa are helping the needy people there by arranging the noon and night mea\xe2\x80\xa6'"
2020-05-03 15:47:14,b'#coronavirusindia Rajasthan reported 3 more coronavirus deaths and 60 new cases on Sunday #coronavirus #Covid19\xe2\x80\xa6 https://t.co/gF8PPd2Wld'
2020-05-03 15:46:45,b'@PravinSawhney CELEBRATING SACRIFICE\nCELEBRATING BROTHERHOOD \nCELEBRATING PRIDE\nCELEBRATING POSITIVELY THE EFFORTS\xe2\x80\xa6 https://t.co/tr8yLvGajG'
2020-05-03 15:46:00,b'#coronavirusindia Gujarat reports 374 new COVID-19 cases and single-day highest 28 deaths; total cases in the state\xe2\x80\xa6 https://t.co/gipTT0vcyl'
2020-05-03 15:45:04,b'21 new #COVID__19 cases reported in #Telangana today.\n\nTotal cases 1082\nDischarged 545\nDeath 29\nActive 508\n\nGreater\xe2\x80\xa6 https://t.co/uTU9kTCsI5'
2020-05-03 15:43:49,"b'RT @OfficialMSGfc: Ravi Insan, Look at the Dedication of this Dera Sacha Sauda volunteer, he offers Government to perform medical tests on\xe2\x80\xa6'"
2020-05-03 15:43:45,"b'#coronavirusindia #delhi Weddings will be allowed with 50 people in attendance, funerals with 20 people.\xe2\x80\xa6 https://t.co/uXjhYHpT7q'"
2020-05-03 15:43:21,b'RT @IIG_GoI: #IndiafightsCorona\n@DefenceMinIndia launched a Mobile Virology Research and Diagnostics Laboratory developed by @DRDO_India to\xe2\x80\xa6'
2020-05-03 15:43:16,"b'#coronavirusindia #delhi Public transport will stay shut, private vehicles can ply. 4-wheelers can carry two people\xe2\x80\xa6 https://t.co/JqefifNl2s'"
2020-05-03 15:42:18,"b'RT @BloombergQuint: We request the Centre to declare only containment areas in the city as red zones, says Delhi Chief Minister Arvind Kejr\xe2\x80\xa6'"
2020-05-03 15:42:12,"b'#coronavirusindia #delhi Stationery shops, standalone and neighbourhood shops and residential lanes shops for both\xe2\x80\xa6 https://t.co/VC16o4jAbQ'"
2020-05-03 15:42:06,"b'RT @PROCBS: In addition to this, @ChBirenderSingh and MP, Sh. @BrijendraSpeaks have readily agreed to Jind Administration\xe2\x80\x99s request to conv\xe2\x80\xa6'"
2020-05-03 15:41:30,"b'#coronavirusindia #delhi e-commerce activities for essential goods, IT services and call centres, warehouses and pr\xe2\x80\xa6 https://t.co/xci6TpQLzk'"
2020-05-03 15:40:43,"b'#coronavirusindia Private offices, Mr Kejriwal said, can open but only 33 per cent of the work force will be allowe\xe2\x80\xa6 https://t.co/IaCgTXuq1s'"
2020-05-03 15:39:51,b'RT @rameshlaus: Cases nearly double in #Ladakh this morning..\n\nFrom 23 to 41.. \n\n#WestBengal also sees a big rise.. From 795 to 922..\n\nIn 3\xe2\x80\xa6'
2020-05-03 15:39:43,"b""RT @PrathyushaMaha2: @TheDeverakonda I'm happy to say,We Second year Engineering Students from our class collectively Contributed  small am\xe2\x80\xa6"""
2020-05-03 15:38:55,"b'#coronavirusindia Delhi is ""ready to lift the lockdown"" Chief Minister Arvind Kejriwal said today, prepared to ease\xe2\x80\xa6 https://t.co/ECD34qjuAm'"
2020-05-03 15:38:16,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 15:37:47,b'Bihari migrants appealing to Bihar CM. No one appeals like Biharis! This is EPIC \xf0\x9f\x98\x82\n** Collected from facebook\xe2\x80\xa6 https://t.co/1hYATpanVL'
2020-05-03 15:35:27,"b""RT @BloombergQuint: The Indian armed forces showered petals over hospitals across the country to pay tribute to '#coronavirus warriors'. \n#\xe2\x80\xa6"""
2020-05-03 15:34:13,"b'We request the Centre to declare only containment areas in the city as red zones, says Delhi Chief Minister Arvind\xe2\x80\xa6 https://t.co/RAUMYVnH0v'"
2020-05-03 15:34:08,"b'RT @BloombergQuint: Lockdown was much needed on March 24. Had it not been implemented, it would have been difficult to control the spread o\xe2\x80\xa6'"
2020-05-03 15:33:24,"b'RT @rameshlaus: Official - Ministry of Health (May 3rd, 5:00 PM)\n\n#CoronavirusIndia Cases\n\nActive - 28,070 \n\nRecovered - 10,887 \n\nDeaths -\xe2\x80\xa6'"
2020-05-03 15:33:10,"b'RT @BloombergQuint: Lockdown was much needed on March 24. Had it not been implemented, it would have been difficult to control the spread o\xe2\x80\xa6'"
2020-05-03 15:33:06,b'#HandHygiene is the most important procedure to prevent spread of #Coronavirus &amp; bacteria. \n#FightAgainstCorona\xe2\x80\xa6 https://t.co/k01aDK5YdI'
2020-05-03 15:32:54,"b'RT @OfficialMSGfc: Ravi Insan, Look at the Dedication of this Dera Sacha Sauda volunteer, he offers Government to perform medical tests on\xe2\x80\xa6'"
2020-05-03 15:32:51,"b""RT @PrathyushaMaha2: @TheDeverakonda I'm happy to say,We Second year Engineering Students from our class collectively Contributed  small am\xe2\x80\xa6"""
2020-05-03 15:32:32,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 15:32:17,"b'RT @OfficialMSGfc: People from Dera Sacha Sauda, kalyan Nagar, Sirsa are helping the needy people there by arranging the noon and night mea\xe2\x80\xa6'"
2020-05-03 15:32:14,b'RT @ipv_official: #BREAKING : \n#CoronavirusIndia Total cases reached 40000...'
2020-05-03 15:32:09,"b'RT @ipv_official: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 15:31:52,"b'Lockdown was much needed on March 24. Had it not been implemented, it would have been difficult to control the spre\xe2\x80\xa6 https://t.co/dSHV81Egz7'"
2020-05-03 15:31:30,"b'RT @rameshlaus: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 15:31:11,"b'Four prisoners out of 40 who shifted from Pune jail to Satara have tested positive for COVID-19. In last two days,\xe2\x80\xa6 https://t.co/GJCpK9mmfo'"
2020-05-03 15:30:38,b'#CoronavirusIndia | Report Generated By Bot https://t.co/KCcd7OCb3O'
2020-05-03 15:30:16,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
2020-05-03 15:30:10,"b'RT @SpiritualWorldz: #coronavirusindia day by day corona virus ( Covid 19 ) spreading all over the world from China to Italy , Iran , brazi\xe2\x80\xa6'"
2020-05-03 15:30:00,"b""The Indian armed forces showered petals over hospitals across the country to pay tribute to '#coronavirus warriors'\xe2\x80\xa6 https://t.co/Ee4bKv8VCE"""
2020-05-03 15:29:56,"b""RT @AdityadasSatlok: #coronavirusindia\nReal god Kabir Sahib (Supremegod .org) can destroyed all sin's of his followers and make happy for l\xe2\x80\xa6"""
2020-05-03 15:28:56,"b'RT @rameshlaus: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 15:28:52,"b'RT @rameshlaus: Lot of states/UTs are reporting single day record cases today..\n\nTotal crosses 41,000..\n\n#CoronavirusIndia'"
2020-05-03 15:28:44,b'RT @girijeshincha: @sanjayjavin on 20 April Bihar had 113 total cases. On 03 may 118 people has recovered. So in Bihar people are recoverin\xe2\x80\xa6'
2020-05-03 15:28:34,b'RT @dm_vaishali: Inspection of security arrangements at Hajipur Junction  in the wake of expected arrival of migrant labours. #COVID19Pande\xe2\x80\xa6'
2020-05-03 15:27:46,"b'RT @SpiritualWorldz: #coronavirusindia day by day corona virus ( Covid 19 ) spreading all over the world from China to Italy , Iran , brazi\xe2\x80\xa6'"
2020-05-03 15:27:44,b'RT @tv9gujarati: Top 9 National #CoronaVirusUpdates Of The Day\n\n#TV9News #COVID19India #CoronavirusIndia https://t.co/CQpIWThpFJ'
2020-05-03 15:27:41,b'RT @rameshlaus: #Kerala reports Zero new cases today!\n\n#CoronavirusIndia'
